"","Species","Habitat","Scenario","Mean","SD","Median","Q1","Q3","IQR","Minimum","MinimumOutlier","Maximum","MaximumOutlier"
"531","SOSP","shrub",0.05,0.0780293609647077,0.0679526267488482,0.0524336064692477,0.0302854231726904,0.100727153806562,0.070441730633872,-0.0753771727781176,-0.0137497129377437,0.20638974975737,0.241757216356429
"532","SOSP","shrub",0.15,0.0730672186056796,0.0955770579118255,0.0491792214261386,0.0058062680929941,0.0779727620812461,0.072166493988252,-0.102443472889384,-0.0319061160150264,0.186222503063624,0.306538756044905
"533","SOSP","shrub",0.25,0.016081698430334,0.0903483711479197,-0.0117321730517223,-0.0456081276938631,0.0398040076006813,0.0854121352945443,-0.17372633063568,-0.0933920549418318,0.167922210542498,0.234261722744075
"534","SOSP","shrub",0.35,-0.0353947698136901,0.0886690456805984,-0.0693070169222533,-0.108364602658038,0.026036985806313,0.134401588464351,-0.309966985354564,-0.165593147996718,0.227639368502839,0.163473349533503
"535","SOSP","shrub",0.45,-0.0762426401225034,0.0930738921284604,-0.101988069708145,-0.159957489306825,0.00855872335566122,0.168516212662486,-0.412731808300554,-0.226318753199778,0.26133304234939,0.113906283796904
"536","SOSP","shrub",0.55,-0.13139220311443,0.09122491054384,-0.150293378746899,-0.20132912554321,-0.0493981117902599,0.15193101375295,-0.429225646172634,-0.296930772445477,0.178498408839165,0.0496797395725081
"537","SOSP","shrub",0.65,-0.168762200311706,0.101976300255624,-0.169676953872378,-0.270014939826929,-0.0856827662594167,0.184332173567512,-0.546513200178197,-0.353025800713795,0.190815494091851,0.0349361706047485
"538","SOSP","shrub",0.75,-0.205316507959854,0.153419625394122,-0.219880255021196,-0.366319515396564,-0.0693615725345366,0.296957942862028,-0.811756429689606,-0.466678134081951,0.376075341758505,0.114465271983446
"539","SOSP","shrub",0.85,-0.238014295199634,0.202168712138324,-0.229993200517438,-0.450871755308926,-0.0868633968225004,0.364008358486426,-0.996884293038565,-0.573963090239197,0.459149140907139,0.118966800263909
"540","SOSP","shrub",0.95,-0.314127639580521,0.295897063502597,-0.245601434858506,-0.535106623222994,-0.0985729322234643,0.436533690999529,-1.18990715972229,-0.907930556779488,0.55622760427583,0.119032587084599
"541","SWSP","wetland",0.05,-0.0108214333559685,0.0163304660895836,-0.0118108793933684,-0.0226892095244694,-0.00171908385176501,0.0209701256727044,-0.054144398033526,-0.0460536218035687,0.0297361046572916,0.0223483149792386
"542","SWSP","wetland",0.15,-0.0429820216330499,0.030468895960756,-0.0420305165227943,-0.0630023665503127,-0.021153575624089,0.0418487909262237,-0.125775552939648,-0.1010882798474,0.0416196107652465,0.0249913468204706
"543","SWSP","wetland",0.25,-0.103954961597912,0.0392374429024879,-0.107884833168667,-0.13104856108767,-0.0711190914091272,0.0599294696785427,-0.220942765605484,-0.193185803204254,0.0187751131086869,-0.0259554701403418
"544","SWSP","wetland",0.35,-0.17848084699014,0.0487429136959559,-0.17474729143827,-0.210012912960681,-0.149697390821541,0.0603155221391399,-0.30048619616939,-0.296699006644154,-0.0592241076128307,-0.0972716859985661
"545","SWSP","wetland",0.45,-0.259750774392157,0.0609496468287787,-0.250716303421618,-0.295368318952604,-0.218741288997846,0.0766270299547572,-0.410308863884739,-0.402757913167089,-0.103800744065711,-0.150192540209941
"546","SWSP","wetland",0.55,-0.327350853476929,0.069880278707594,-0.325920437539885,-0.396189207312444,-0.275023147804861,0.121166059507583,-0.577938296573818,-0.459985655096468,-0.0932740585434861,-0.175958821752895
"547","SWSP","wetland",0.65,-0.398469438642456,0.0909674954079537,-0.405443227679613,-0.478354414412807,-0.335566876826742,0.142787537586065,-0.692535720791905,-0.529576514603768,-0.121385570447644,-0.184804519993251
"548","SWSP","wetland",0.75,-0.467365823157008,0.123670481793342,-0.448307791295592,-0.559457972370101,-0.366420125067276,0.193037847302824,-0.849014743324337,-0.702164818275877,-0.0768633541130396,-0.213705504507824
"549","SWSP","wetland",0.85,-0.581024949459613,0.20289549112494,-0.5801811325392,-0.739201813444309,-0.440925089505201,0.298276723939108,-1.18661689935297,-0.956623229367306,0.00648999640346087,-0.22681691712693
"550","SWSP","wetland",0.95,-0.872095433888042,0.329762483269764,-0.895377301044807,-1.13165078294619,-0.650394046674047,0.481256736272142,-1.8535358873544,-1.46726797151549,0.0714910577341652,-0.268318092048428
"551","SWTH","mixedwood",0.05,-0.202660075001804,0.0256415184825564,-0.205478319725984,-0.223978971234019,-0.181791488676294,0.0421874825577251,-0.287260195070607,-0.252996462558603,-0.118510264839706,-0.152801735884901
"552","SWTH","mixedwood",0.15,-0.2109490707958,0.0279859539998787,-0.214819228301775,-0.223790111773541,-0.189634319036425,0.0341557927371157,-0.275023800879214,-0.264319554768438,-0.138400629930751,-0.152878797540669
"553","SWTH","mixedwood",0.25,-0.221928150367207,0.0361973909951729,-0.229732583975694,-0.25447696365968,-0.193451067833817,0.061025895825863,-0.346015807398475,-0.278553242323631,-0.101912224095023,-0.157935680448568
"554","SWTH","mixedwood",0.35,-0.262005589524036,0.0535353685575556,-0.262065385336945,-0.316702542466865,-0.212674042133642,0.104028500333223,-0.472745292966699,-0.329524865134728,-0.0566312916338083,-0.169161652682526
"555","SWTH","mixedwood",0.45,-0.294489490960497,0.0667779500330649,-0.287741733360635,-0.367552129769795,-0.238121221570333,0.129430908199462,-0.561698492068987,-0.37693538049564,-0.0439748592711407,-0.189145109924033
"556","SWTH","mixedwood",0.55,-0.252426271390396,0.0818684803414299,-0.232171077592689,-0.337636518950807,-0.178381243771822,0.159255275178984,-0.576519431719283,-0.35792739011157,0.0605016689966541,-0.128313515616407
"557","SWTH","mixedwood",0.65,-0.231976757374033,0.104596571766816,-0.194878840814308,-0.350897566321807,-0.141507207621334,0.209390358700473,-0.664983104372517,-0.373413299321454,0.172578330429376,-0.0710775389571491
"558","SWTH","mixedwood",0.75,-0.27919415908298,0.132615154436786,-0.245014682113053,-0.399280778960928,-0.171505765446574,0.227775013514354,-0.74094329923246,-0.494284678814182,0.170156754824958,-0.0713656634518337
"559","SWTH","mixedwood",0.85,-0.296376496392746,0.179018579616008,-0.249332683343162,-0.425116722797744,-0.141617167911377,0.283499554886367,-0.850366055127295,-0.614424677668421,0.283632164418174,-0.0562763788217121
"560","SWTH","mixedwood",0.95,-0.264189013468227,0.27370428478403,-0.180020475464268,-0.453330557809025,-0.0163297185606754,0.43700083924835,-1.10883181668155,-0.759508847928949,0.639171540311849,0.0827585810211406
"561","TEWA","mixedwood",0.05,-0.162749951260595,0.0201920302134309,-0.166084425671168,-0.175227779270624,-0.145001322652211,0.0302264566184133,-0.220567464198244,-0.200190035378723,-0.0996616377245906,-0.130723582592521
"562","TEWA","mixedwood",0.15,-0.220223493660395,0.0315902139252698,-0.22403332644528,-0.239080579804118,-0.205099025645107,0.033981554159011,-0.290052911042634,-0.285750407661956,-0.15412669440659,-0.1673297597234
"563","TEWA","mixedwood",0.25,-0.246930320606659,0.0334256779064387,-0.245067488739372,-0.273963739855346,-0.22403668263624,0.0499270572191056,-0.348854325684004,-0.300779568559185,-0.149146096807582,-0.163470464163086
"564","TEWA","mixedwood",0.35,-0.290418747838687,0.058698434268117,-0.304080727426678,-0.329145056557353,-0.250418019132175,0.0787270374251783,-0.447235612695121,-0.380033746388653,-0.132327462994408,-0.141577728467458
"565","TEWA","mixedwood",0.45,-0.325000193262416,0.0840259115414788,-0.359055756384333,-0.383516561000396,-0.257450573467297,0.126065987533099,-0.572615542300044,-0.461082097429541,-0.0683515921676482,-0.130401179655012
"566","TEWA","mixedwood",0.55,-0.292304895996238,0.105952981598942,-0.301804312726484,-0.376402152664585,-0.201531181047523,0.174870971617062,-0.638708610090178,-0.486336878546444,0.0607752763780701,-0.0762806141105292
"567","TEWA","mixedwood",0.65,-0.279273057171954,0.127895404525075,-0.264301293176493,-0.395821492166887,-0.166998679335572,0.228822812831315,-0.739055711413859,-0.525790760146753,0.1762355399114,-0.0672164799083862
"568","TEWA","mixedwood",0.75,-0.357189723807826,0.14795771635421,-0.320407287727255,-0.521611344534487,-0.225620386108507,0.29599095842598,-0.965597782173456,-0.585910549067223,0.218366051530462,-0.140142278955894
"569","TEWA","mixedwood",0.85,-0.40794085255459,0.193626690104099,-0.352539405617742,-0.622604417913404,-0.240861605329312,0.381742812584092,-1.19521863678954,-0.724991974291942,0.331752613546826,-0.131047267693391
"570","TEWA","mixedwood",0.95,-0.448543045586304,0.289476724656972,-0.364902812467471,-0.67890623958103,-0.204470180367679,0.474436059213351,-1.39056032840106,-0.968756981299599,0.507183908452348,0.0110622753745256
"571","TRES","wetland",0.05,0.131545130626501,0.0652598724131029,0.161903753068157,0.118137508997693,0.176896370893616,0.058758861895923,0.0299992161538082,-0.00390092612689538,0.2650346637375,0.202105195083667
"572","TRES","wetland",0.15,0.201530158096942,0.0905821349005672,0.245257754749215,0.208601702171791,0.256952682742108,0.0483509805703171,0.136075231316315,-0.013713400329215,0.329479153597583,0.29164685097744
"573","TRES","wetland",0.25,0.183831409600597,0.105953589187225,0.232793258393158,0.187656629261297,0.246873416759905,0.0592167874986084,0.0988314480133839,-0.0717444861254196,0.335698598007817,0.301480018426161
"574","TRES","wetland",0.35,0.178034672732482,0.135076235791981,0.230333002761312,0.176819404019446,0.270987734736413,0.0941683307169668,0.0355669079439958,-0.136686850925291,0.412240230811863,0.326894547932206
"575","TRES","wetland",0.45,0.172773896588641,0.15631220039999,0.237078732326384,0.152758444589251,0.27881875568573,0.126060311096479,-0.036332022055468,-0.190047712076385,0.467909222330448,0.353984947481893
"576","TRES","wetland",0.55,0.137932024206126,0.161723672572378,0.219528742144764,0.0976160957001868,0.234400518688681,0.136784422988495,-0.107560538782555,-0.251730376597063,0.439577153171423,0.348745931201832
"577","TRES","wetland",0.65,0.117784937068469,0.169333892984696,0.189357705867065,0.0471820672343468,0.239136908239357,0.19195484100501,-0.240750194273168,-0.302210376261987,0.527069169746872,0.336899470544502
"578","TRES","wetland",0.75,0.16876658249898,0.211798644701747,0.243746562201327,0.0916688223647493,0.312234953817219,0.22056613145247,-0.239180374813955,-0.377239271488711,0.643084150995924,0.438426814750899
"579","TRES","wetland",0.85,0.159351186704293,0.234475812364763,0.222573410120226,0.0488998467910104,0.318108580613043,0.269208733822032,-0.354913253942038,-0.453178141831906,0.721921681346092,0.448437583762091
"580","TRES","wetland",0.95,0.0994340577127447,0.239886000735934,0.159757097036985,-0.0275854250920301,0.256263063205371,0.283848488297401,-0.453358157538132,-0.528176257479772,0.682035795651473,0.412493059807079
"581","VATH","conifer",0.05,-0.0403248453297092,0.00991252476236754,-0.0423051609639723,-0.0481600932854225,-0.0343698386433153,0.0137902546421071,-0.0688454752485831,-0.0527889636833901,-0.0136844566801546,-0.00265944648793271
"582","VATH","conifer",0.15,0.00313121837483623,0.0597538538856355,-0.00462133879249014,-0.0377909798425094,0.0559864811277059,0.0937774609702153,-0.178457171297832,-0.103478737752772,0.196652672583029,0.111557233449059
"583","VATH","conifer",0.25,-0.0323631831444714,0.081369571431324,-0.042295875813587,-0.0608469903577692,0.0268626391698198,0.0877096295275891,-0.192411434649153,-0.165080758264008,0.158427083461203,0.134151653005777
"584","VATH","conifer",0.35,-0.0996578757205302,0.111607081567918,-0.107632149101681,-0.156532523486824,-0.0485029152888215,0.108029608198003,-0.318576935783829,-0.278258520587025,0.113541497008183,0.122250415337137
"585","VATH","conifer",0.45,-0.170363231778581,0.141739950304978,-0.203560792714856,-0.264703867584098,-0.102574571365182,0.162129296218916,-0.507897811912472,-0.400782370585247,0.140619372963192,0.0965978934661524
"586","VATH","conifer",0.55,-0.12751348791991,0.202544913983775,-0.156606417200448,-0.300279220689399,-0.00485325827823095,0.295425962411168,-0.743418164306151,-0.443354822218687,0.438285685338521,0.279508028089783
"587","VATH","conifer",0.65,-0.0878433476153468,0.231565503662816,-0.150274728928022,-0.246912774381118,0.0721346235480641,0.319047397929183,-0.725483871274892,-0.530081515138229,0.550705720441838,0.420817542684189
"588","VATH","conifer",0.75,-0.0276221026822806,0.309290086855153,0.0156696987749427,-0.260273158201477,0.145284603450438,0.405557761651915,-0.86860980067935,-0.628327692046709,0.753621245928311,0.506773274123761
"589","VATH","conifer",0.85,-0.0542250765763875,0.369954929830871,-0.0430379531879519,-0.393827465670536,0.193012093532676,0.586839559203211,-1.27408680447535,-0.777868133241516,1.07327143233749,0.557463887754377
"590","VATH","conifer",0.95,-0.059107383183474,0.439006215157961,-0.0635074367648752,-0.47342430260984,0.301475352491704,0.774899655101544,-1.63577378526216,-0.878065986191501,1.46382483514402,0.644237052968556
"591","WAVI","deciduous",0.05,-0.0990095387472169,0.025385690598637,-0.0980967486745546,-0.11790235004887,-0.0789785558450763,0.0389237942037941,-0.176288041354562,-0.161509084526845,-0.0205928645393851,-0.0526873684865804
"592","WAVI","deciduous",0.15,-0.117696732726434,0.0434091875330301,-0.100942279326594,-0.155254453891774,-0.0808133770815013,0.0744410768102722,-0.266916069107182,-0.218287799942546,0.0308482381339071,-0.0571201478727123
"593","WAVI","deciduous",0.25,-0.1929333072509,0.0444335374126313,-0.184603797723209,-0.236933849603881,-0.16084793461401,0.0760859149898709,-0.351062722088687,-0.28702169464811,-0.0467190621292039,-0.131923375344444
"594","WAVI","deciduous",0.35,-0.291232403547307,0.0456265278128006,-0.287214873234641,-0.335818436105869,-0.24944987186759,0.0863685642382797,-0.465371282463289,-0.381904752844025,-0.11989702551017,-0.228728391686596
"595","WAVI","deciduous",0.45,-0.38725020834873,0.0521847808596908,-0.395291398580581,-0.437261756500578,-0.335867740623028,0.101394015877551,-0.589352780316904,-0.474718632405292,-0.183776716806702,-0.304039675614275
"596","WAVI","deciduous",0.55,-0.434507463658659,0.0673256468537436,-0.446576966207571,-0.481112576800418,-0.34914804731268,0.131964529487738,-0.679059371032024,-0.562869162302049,-0.151201253081073,-0.320849993500549
"597","WAVI","deciduous",0.65,-0.506020961380822,0.103062596479517,-0.518578638490439,-0.574050992304538,-0.395290457346926,0.178760534957613,-0.842191794740958,-0.685433126600951,-0.127149654910507,-0.332614831058116
"598","WAVI","deciduous",0.75,-0.633964179145195,0.144285145722996,-0.626450935024714,-0.720998845743067,-0.522119004102931,0.198879841640136,-1.01931860820327,-0.926757324156878,-0.223799241642727,-0.353886113327765
"599","WAVI","deciduous",0.85,-0.855270279744835,0.205045725739246,-0.851188041362899,-1.02785509711603,-0.734644627836794,0.293210469279234,-1.46767080103488,-1.23557469026099,-0.294828923917943,-0.47401356254292
"600","WAVI","deciduous",0.95,-1.23998080454963,0.298816309167126,-1.23628783463663,-1.46749031362073,-0.957701212824885,0.509789100795842,-2.23217396481449,-1.74639921264497,-0.193017561631122,-0.691552137242095
"601","WCSP","shrub",0.05,0.165508004939075,0.0505390566119957,0.176955583748554,0.129927295827582,0.207255722673796,0.077328426846214,0.0139346555582609,0.057109268648212,0.323248362943117,0.235692936680377
"602","WCSP","shrub",0.15,0.254596562257235,0.0507956270875591,0.257299295342266,0.216015726614268,0.294865247527287,0.0788495209130196,0.0977414452447384,0.137175797213267,0.413139528896817,0.347922091649491
"603","WCSP","shrub",0.25,0.342621945627043,0.0409245211590426,0.346661321670563,0.322082669313133,0.373794296703453,0.0517116273903205,0.244515228227652,0.216370071644003,0.451361737788934,0.416789650909008
"604","WCSP","shrub",0.35,0.487015852358607,0.0565201193251462,0.480111722091904,0.457991300694788,0.493645808442453,0.0356545077476653,0.40450953907329,0.37827627863962,0.547127570063951,0.632182329433157
"605","WCSP","shrub",0.45,0.615978499536204,0.0993879282821888,0.596210583635579,0.527776272308033,0.670445239691882,0.142668967383849,0.31377282123226,0.47198205734053,0.884448690767654,0.84237015670958
"606","WCSP","shrub",0.55,0.622847217713021,0.113988986046857,0.615329331277952,0.541687347354595,0.686635103654189,0.144947756299594,0.324265712905204,0.43875761954417,0.90405673810358,0.879730867898721
"607","WCSP","shrub",0.65,0.654644966975998,0.113807723000854,0.653375912508956,0.559803090613269,0.715497129705295,0.155694039092026,0.32626203197523,0.469599346716829,0.949038188343335,0.906873574201626
"608","WCSP","shrub",0.75,0.788994589574657,0.0739596598128662,0.779514075168913,0.727030119028319,0.845216999282628,0.118186880254309,0.549749798646856,0.675487338360352,1.02249731966409,0.944578105295407
"609","WCSP","shrub",0.85,0.892672781619707,0.0905453444576902,0.877693500006203,0.81930796758449,0.978360438197613,0.159052470613123,0.580729261664807,0.712196281265887,1.2169391441173,0.990800799029972
"610","WCSP","shrub",0.95,0.905021161223812,0.111129469196676,0.933990003347817,0.868777527672815,0.991102007754386,0.12232448008157,0.68529080755046,0.640901256832723,1.17458872787674,0.997571275406655
"611","WETA","mixedwood",0.05,-0.102413298335656,0.00972733053384695,-0.101781987807875,-0.105768343430416,-0.0970011395640955,0.00876720386632017,-0.118919149229896,-0.128404785293658,-0.0838503337646152,-0.0845433285309542
"612","WETA","mixedwood",0.15,-0.145471590718854,0.0174156764417388,-0.143456055016575,-0.158931870210192,-0.129719132803258,0.0292127374069334,-0.202750976320592,-0.178263338490883,-0.0859000266928584,-0.119081564817361
"613","WETA","mixedwood",0.25,-0.190387929563902,0.0230223919583543,-0.189203068706359,-0.200801413785333,-0.174530953280624,0.0262704605047097,-0.240207104542398,-0.238084484247029,-0.135125262523559,-0.149807817412166
"614","WETA","mixedwood",0.35,-0.257212296859463,0.043819288326009,-0.256076703834753,-0.294166673227267,-0.214038751281504,0.0801279219457628,-0.414358556145911,-0.332131226675222,-0.0938468683628595,-0.190002157644277
"615","WETA","mixedwood",0.45,-0.326415429117837,0.0647341067338025,-0.332455944743555,-0.374943096923616,-0.263163554780586,0.11177954214303,-0.542612410138162,-0.437287568146464,-0.0954942415660406,-0.212244912480609
"616","WETA","mixedwood",0.55,-0.318751260150142,0.0956804914590081,-0.318487808887022,-0.381843945955625,-0.23685672214817,0.144987223807454,-0.599324781666806,-0.482871265294785,-0.0193758864369883,-0.15345367112711
"617","WETA","mixedwood",0.65,-0.330107804406104,0.131789382178336,-0.31517436206039,-0.434492813277264,-0.210587457042324,0.223905356234941,-0.770350847629676,-0.547339167690451,0.125270577310088,-0.132559072090821
"618","WETA","mixedwood",0.75,-0.427757286363249,0.175991572143302,-0.409333943587255,-0.606276968891701,-0.276722274792851,0.32955469409885,-1.10060901003998,-0.735881360140098,0.217609766355424,-0.173898056946751
"619","WETA","mixedwood",0.85,-0.508377343159561,0.267561978978785,-0.465996608083557,-0.777430550746456,-0.276548469046592,0.500882081699864,-1.52875367329625,-0.983928823256449,0.474774653503204,-0.106963773877136
"620","WETA","mixedwood",0.95,-0.539234110503207,0.428298007560098,-0.478901745999434,-0.873038288080902,-0.179395560199212,0.69364272788169,-1.91350237990344,-1.29800432103981,0.861068531623322,0.0757114447637518
"621","WEWP","conifer",0.05,0.00410242995089463,0.0462237849374587,0.0111128694984853,-0.0481807758491185,0.0389302802228034,0.0871110560719218,-0.178847359957001,-0.0612534654910288,0.169596864330686,0.0900703934211651
"622","WEWP","conifer",0.15,0.0237861417280166,0.0781909545077786,0.0344820311911371,-0.0482363842974378,0.104761922232431,0.152998306529869,-0.277733844092241,-0.11202956593716,0.334259382027234,0.123989000101725
"623","WEWP","conifer",0.25,0.0111801158472888,0.1060825458249,0.0433667820341109,-0.0900852434331869,0.10819169175509,0.198276935188277,-0.387500646215602,-0.163507713435075,0.405607094537505,0.148059875559153
"624","WEWP","conifer",0.35,-0.00855479986002562,0.147911264826556,0.0397104915810534,-0.168610184374766,0.110254132431252,0.278864316806018,-0.586906659583793,-0.243599619275816,0.52855060764028,0.220918004083278
"625","WEWP","conifer",0.45,-0.0290131585537897,0.17554005729389,0.025035227463724,-0.228491159268761,0.100500251334279,0.32899141060304,-0.721978275173321,-0.296766644842496,0.593987367238839,0.260402365650935
"626","WEWP","conifer",0.55,-0.0329167459534264,0.161686744036705,0.00712498680963194,-0.220684513214785,0.0927224376544979,0.313406950869283,-0.69079493951871,-0.290858059397021,0.562832863958422,0.225108612284712
"627","WEWP","conifer",0.65,-0.0375023497513789,0.148050598102374,-0.0171667973113227,-0.181108304362503,0.0886626521105665,0.26977095647307,-0.585764739072109,-0.284851465512671,0.493319086820172,0.19185901586243
"628","WEWP","conifer",0.75,0.0112533847029177,0.157343057979679,0.0441282535944461,-0.126824569472081,0.140606538517419,0.2674311079895,-0.527971231456331,-0.269629381538605,0.54175320050167,0.249849915803112
"629","WEWP","conifer",0.85,0.0153155179690847,0.147268406250692,0.0475304875372336,-0.105192343484362,0.0985196374429236,0.203711980927285,-0.410760314875289,-0.223959551705524,0.404087608833851,0.270232201727597
"630","WEWP","conifer",0.95,0.017308163704296,0.107271143199296,0.00216554115747908,-0.0601857892750761,0.0852051865950397,0.145390975870116,-0.27827225308025,-0.13528669922765,0.303291650400213,0.251198907127521
"631","WIWA","shrub",0.05,0.044491187674729,0.0676325116404164,0.0559951755772326,-0.0329597440379382,0.0983436183892417,0.13130336242718,-0.229914787678708,-0.0468817400327651,0.295298662030012,0.155934454424297
"632","WIWA","shrub",0.15,0.0928171857666098,0.0976814875952209,0.126101140515625,-0.00579909493012897,0.172631090636915,0.178430185567044,-0.273444373280695,-0.0725143653978882,0.440276368987482,0.22236419018896
"633","WIWA","shrub",0.25,0.15557338898708,0.128538441737856,0.191774103103606,0.0565326255377118,0.266429561039119,0.209896935501407,-0.258312777714399,-0.113538394047749,0.581274964291229,0.318201277194319
"634","WIWA","shrub",0.35,0.203882493126436,0.17122379796372,0.237537062667852,0.105431335042332,0.336987067816984,0.231555732774652,-0.241902264119646,-0.175348014740017,0.684320666978962,0.422785896271559
"635","WIWA","shrub",0.45,0.225994340287971,0.210636975639008,0.259500343709027,0.126987311230605,0.381093363478798,0.254106052248193,-0.254171767141684,-0.268443874901469,0.762252441851087,0.497516554494655
"636","WIWA","shrub",0.55,0.27985348572084,0.216386922226101,0.301767150781281,0.23935367019413,0.435628404228105,0.196274734033975,-0.0550584308568322,-0.305143642993761,0.730040505279067,0.530048924469574
"637","WIWA","shrub",0.65,0.286811265664125,0.241296466111365,0.312235681781671,0.236168008126685,0.462190362362976,0.22602235423629,-0.10286552322775,-0.391150459388927,0.801223893717411,0.554403869153807
"638","WIWA","shrub",0.75,0.289501782190528,0.293113294758016,0.336964277625719,0.236005185921324,0.497046794044233,0.261041608122908,-0.155557226263039,-0.568856398034004,0.888609206228595,0.645609051575972
"639","WIWA","shrub",0.85,0.261497868071889,0.377664631006461,0.382589487117809,0.185274801370787,0.498428547362129,0.313153745991341,-0.284455817616225,-0.899264627835912,0.968159166349141,0.710077485220063
"640","WIWA","shrub",0.95,0.11971670074886,0.530943363934591,0.378621400865334,-0.0247590062192609,0.461838069555572,0.486597075774833,-0.754654619881511,-1.55521313397192,1.19173368321782,0.727889495071933
"641","WIWR","mixedwood",0.05,-0.0842167937429094,0.0251580937405357,-0.0907859225617908,-0.100931533266489,-0.0687942064668435,0.0321373267996456,-0.149137523465957,-0.122924862500439,-0.0205882162673751,-0.0392111958500014
"642","WIWR","mixedwood",0.15,-0.0770730396299822,0.0503920837119711,-0.0919266274593787,-0.107802531737264,-0.0731006152980945,0.0347019164391694,-0.159855406396018,-0.146117484310485,-0.0210477406393403,0.0228474782595573
"643","WIWR","mixedwood",0.25,-0.106236673623205,0.0433528770506903,-0.123070203907719,-0.13369740178492,-0.0846538725692625,0.0490435292156575,-0.207262695608406,-0.173622252725982,-0.0110885787457762,-0.0234057278371177
"644","WIWR","mixedwood",0.35,-0.144232515987369,0.049048429205401,-0.156993687730227,-0.187908199253586,-0.0940144015332643,0.0938937977203213,-0.328748895834068,-0.216534425406305,0.0468262950472176,-0.0478425619777372
"645","WIWR","mixedwood",0.45,-0.173189624523419,0.0666324649373862,-0.178503335087719,-0.235704117392311,-0.120890060588242,0.11481405680407,-0.407925202598416,-0.264667104273166,0.0513310246178624,-0.0372946906674783
"646","WIWR","mixedwood",0.55,-0.127539782732419,0.0856199380388347,-0.120607052545319,-0.200962087413829,-0.0747497466233968,0.126212340790432,-0.390280598599477,-0.260749402553447,0.114568764562251,0.0447984381329809
"647","WIWR","mixedwood",0.65,-0.0910823350129921,0.104909851126231,-0.0740454261348136,-0.160199058710857,-0.0238386270187543,0.136360431692102,-0.36473970624901,-0.277175922888105,0.180702020519399,0.103216935600002
"648","WIWR","mixedwood",0.75,-0.0789112354660238,0.0953003334846624,-0.0881268965438291,-0.144733936177868,-0.0364355148531422,0.108298421324725,-0.307181568164956,-0.244799772118067,0.126012117133946,0.113454249104415
"649","WIWR","mixedwood",0.85,-0.0681124967933936,0.106546298649411,-0.0989007523259115,-0.149996119760423,-0.0194357785202863,0.130560341240136,-0.345836631620627,-0.244828847263967,0.176404733339918,0.14950387341982
"650","WIWR","mixedwood",0.95,-0.0100504807563097,0.13332461716991,-0.0637892673559497,-0.100495508598973,0.0616495093233297,0.162145017922303,-0.343713035482427,-0.220899007173381,0.304867036206784,0.249897342789093
"651","WTSP","generalist",0.05,-0.0536224819223887,0.0366584949795556,-0.0422123605664653,-0.0958691562258991,-0.0224512766527128,0.0734178795731863,-0.205995975585679,-0.120027942599496,0.0876755427070666,0.00245756410235288
"652","WTSP","generalist",0.15,-0.111839161634629,0.0624797597141986,-0.0965808628411459,-0.174426947303672,-0.0518742308798307,0.122552716423841,-0.358256021939434,-0.20932639879396,0.131954843755931,-0.0291977135640223
"653","WTSP","generalist",0.25,-0.203490541994827,0.0613526263552043,-0.18979552408253,-0.261487004996925,-0.148663808636824,0.112823196360101,-0.430721799537076,-0.298847780848631,0.0205709859033274,-0.123941973517392
"654","WTSP","generalist",0.35,-0.297638684589515,0.0596794333595145,-0.280459370429338,-0.354447670879421,-0.243625474018525,0.110822196860896,-0.520680966170765,-0.393661383821304,-0.0773921787271813,-0.222593034876307
"655","WTSP","generalist",0.45,-0.378826516054189,0.0565945477554661,-0.36447766075046,-0.42694605625674,-0.328285406583635,0.0986606496731049,-0.574937030766397,-0.473511301867584,-0.180294432073978,-0.305112757165802
"656","WTSP","generalist",0.55,-0.433421103514837,0.0509881849129944,-0.42345866404297,-0.470945250108589,-0.386937149793861,0.0840081003147281,-0.596957400580681,-0.526758097868992,-0.260924999321769,-0.366648464245304
"657","WTSP","generalist",0.65,-0.48681371991735,0.0520670301836197,-0.483223561808467,-0.523629230687478,-0.441618032415578,0.0820111982719006,-0.646646028095329,-0.600616740647201,-0.318601235007727,-0.392117266096622
"658","WTSP","generalist",0.75,-0.559290691130495,0.0657258515637083,-0.568277262842102,-0.600086173807792,-0.494148979106429,0.105937194701363,-0.758991965859837,-0.697266531953344,-0.335243187054384,-0.447061017351203
"659","WTSP","generalist",0.85,-0.652288466360781,0.0613003251816392,-0.647635500939619,-0.706791622619301,-0.598333243712809,0.108458378906492,-0.869479190979039,-0.745927662253323,-0.43564567535307,-0.543437893886207
"660","WTSP","generalist",0.95,-0.802099434344356,0.076332702675273,-0.779025049013386,-0.875974780217754,-0.745347420009935,0.130627360207819,-1.07191582052948,-0.927839108452084,-0.549406379698207,-0.65934167483067
"661","WWCR","conifer",0.05,-0.0611146334497944,0.0390575686909977,-0.0700804386725594,-0.0943557283632392,-0.0536674044869856,0.0406883238762536,-0.15538821417762,-0.101454252585902,0.00736508132739486,0.0305287544009991
"662","WWCR","conifer",0.15,-0.0666202776143582,0.0436724282823057,-0.0723437587183053,-0.0991784030354561,-0.0573688117730831,0.041809591262373,-0.161892789929016,-0.129615756010026,0.00534557512047643,0.0351487537245802
"663","WWCR","conifer",0.25,-0.0555045907040457,0.0589683737616469,-0.0770952544389355,-0.0855186794525985,-0.0580566258565232,0.0274620535960752,-0.126711759846711,-0.12656241694744,-0.0168635454624103,0.103057627889823
